AttMatriz;Iteradores;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;;
mapeamento_espaco_amostral;1071;20;16;1;1;13;14;6;16;16;14;10;18;7;19;5;2;5;3;12;10;18;9;6;16;12;3;19;18;16;15;2;20;13;2;16;2;13;2;3;3;8;5;9;2;19;10;19;6;8;19;1;20;18;19;11;18;6;3;7;8;;
mapeamento_espaco_amostral;1072;2;18;20;13;14;2;5;2;16;11;5;17;3;16;14;19;19;17;18;5;16;20;20;6;12;5;20;13;13;12;8;6;3;15;17;16;17;17;16;13;12;3;20;17;18;9;6;7;10;2;5;5;11;6;19;3;20;4;15;3;;
mapeamento_espaco_amostral;1073;14;6;4;9;13;16;17;19;3;15;7;18;19;3;15;3;1;17;16;9;7;7;13;7;18;14;15;16;6;9;1;6;8;4;12;9;8;17;7;13;7;17;18;19;8;19;3;3;8;7;4;13;8;13;8;7;16;1;7;17;;
mapeamento_espaco_amostral;1074;20;10;6;7;18;10;7;8;9;6;4;6;10;12;5;15;20;7;2;11;8;10;1;4;8;8;13;20;9;7;3;5;4;12;7;20;10;5;8;8;15;6;16;15;5;16;12;13;5;1;15;1;17;11;10;3;7;4;17;19;;
mapeamento_espaco_amostral;1075;11;19;20;4;11;20;3;20;13;5;5;10;5;12;1;5;8;2;13;1;15;12;8;13;13;19;17;15;5;9;7;5;17;19;17;10;3;4;5;15;4;11;14;19;4;4;4;14;10;7;11;15;13;4;15;10;14;5;15;15;;
mapeamento_espaco_amostral;1076;5;9;19;7;13;14;3;5;10;19;15;8;13;11;7;13;16;11;10;5;18;4;5;2;2;5;13;6;7;20;10;19;17;15;5;10;6;19;4;10;8;12;9;10;4;8;2;3;2;1;3;10;15;14;13;8;8;11;18;1;;
mapeamento_espaco_amostral;1077;4;8;13;3;6;17;3;11;18;16;13;9;6;2;19;5;6;15;3;3;19;19;16;17;20;11;10;13;16;6;7;12;20;6;19;8;10;7;5;10;10;20;20;12;10;13;16;6;3;9;15;15;2;1;8;18;16;2;3;7;;
mapeamento_espaco_amostral;1078;15;8;6;18;6;18;1;12;17;19;5;9;5;9;19;10;2;17;15;14;7;8;20;8;11;12;17;5;10;13;1;2;2;5;11;13;15;11;6;1;18;16;1;10;17;13;6;7;11;14;18;17;12;2;3;2;14;2;18;8;;
mapeamento_espaco_amostral;1079;18;14;4;5;8;17;6;12;8;19;7;11;4;9;16;3;9;9;8;20;19;2;18;16;17;20;19;4;2;17;3;17;10;20;7;1;2;3;2;19;4;5;18;1;2;9;1;10;20;8;11;3;6;7;14;2;17;2;4;7;;
mapeamento_espaco_amostral;1080;20;4;14;8;9;8;11;12;16;20;12;5;16;11;9;4;10;18;3;18;1;4;1;4;13;14;20;16;4;5;19;14;10;11;1;4;19;14;4;8;11;18;3;5;7;7;2;4;19;11;10;13;19;15;1;13;10;3;16;16;;
mapeamento_espaco_amostral;1081;7;12;3;13;5;14;7;7;2;17;19;8;13;1;3;8;17;13;10;18;5;2;12;7;7;1;3;15;14;19;6;13;3;6;16;11;16;12;10;13;14;4;8;17;8;7;12;2;15;15;6;13;3;11;11;15;12;10;14;7;;
mapeamento_espaco_amostral;1082;18;9;13;10;15;10;7;14;8;20;16;17;11;7;1;8;14;17;11;8;10;5;10;3;10;1;1;13;7;8;10;19;16;15;4;20;6;14;20;5;11;19;20;20;1;5;14;3;11;10;15;1;17;10;2;19;4;11;5;7;;
mapeamento_espaco_amostral;1083;6;2;6;2;15;4;13;12;10;4;17;2;17;1;2;14;13;18;17;17;17;17;2;15;7;1;12;16;10;12;15;16;5;20;19;19;19;14;19;4;2;5;7;1;13;16;19;8;9;18;12;20;20;15;17;11;19;1;19;14;;
mapeamento_espaco_amostral;1084;8;16;10;18;10;6;15;11;8;18;20;8;2;9;11;18;13;16;18;17;8;11;1;13;10;2;2;18;9;9;16;7;7;7;2;4;20;16;4;18;8;8;5;13;15;16;16;13;9;17;14;12;6;19;10;12;16;8;18;3;;
mapeamento_espaco_amostral;1085;3;8;11;17;17;14;3;12;9;6;2;7;7;16;12;7;2;14;17;6;1;7;16;8;3;9;15;2;17;13;16;9;16;6;5;1;9;11;1;2;10;13;7;6;6;3;18;12;2;2;16;7;20;1;1;2;13;17;16;16;;
mapeamento_espaco_amostral;1086;19;13;8;9;17;12;10;20;6;19;2;16;17;17;19;17;8;10;9;15;20;2;3;8;19;16;1;13;17;1;11;17;5;13;14;13;3;10;4;8;1;1;20;16;16;8;2;17;13;19;14;15;9;4;20;11;4;11;18;10;;
mapeamento_espaco_amostral;1087;10;10;13;8;18;8;11;13;13;5;20;4;16;1;19;13;9;2;11;9;8;15;16;14;17;14;7;17;15;13;5;4;8;14;9;15;5;1;2;16;19;2;11;17;19;17;5;5;10;12;12;20;1;13;8;16;10;2;7;6;;
mapeamento_espaco_amostral;1088;5;9;14;15;20;6;2;13;16;8;6;3;6;15;20;12;11;20;12;10;15;10;18;4;15;5;11;15;16;18;14;6;15;9;7;13;15;4;20;15;7;8;1;13;10;4;13;1;10;5;13;20;11;3;16;4;10;9;12;20;;
mapeamento_espaco_amostral;1089;6;16;19;18;6;1;2;7;1;20;5;15;19;2;4;1;7;3;11;12;9;18;14;17;8;14;15;17;13;6;15;4;7;5;5;20;16;6;13;17;20;18;11;7;12;4;13;12;8;5;11;9;20;5;20;16;10;3;13;11;;
mapeamento_espaco_amostral;1090;17;5;10;1;15;17;10;13;2;19;15;1;18;8;20;9;12;14;10;18;9;12;7;15;18;7;9;18;17;4;6;19;5;15;17;2;2;19;8;15;11;17;10;1;14;1;6;15;11;20;17;7;8;19;2;19;11;18;16;20;;
mapeamento_espaco_amostral;1091;3;1;3;18;4;2;7;8;3;19;16;18;7;3;20;9;18;5;4;20;20;19;9;7;15;20;6;12;19;2;5;8;7;17;12;20;14;15;20;7;18;20;2;9;6;20;10;10;4;6;14;18;1;7;2;9;16;16;5;14;;
mapeamento_espaco_amostral;1092;14;12;13;19;10;11;19;19;5;3;8;15;20;9;20;14;3;9;17;20;4;4;6;20;12;20;19;15;15;2;15;8;19;7;5;17;14;20;5;10;2;11;7;2;13;20;16;13;15;19;14;14;5;10;19;5;3;19;19;12;;
mapeamento_espaco_amostral;1093;6;9;8;3;5;5;18;8;9;4;1;1;20;10;3;1;19;15;13;4;2;5;8;8;12;11;7;9;2;4;16;4;4;1;11;6;20;7;11;2;4;14;9;15;13;7;6;9;19;18;1;13;18;14;13;5;6;15;9;6;;
mapeamento_espaco_amostral;1094;6;19;5;8;1;16;12;6;3;20;16;6;10;5;13;18;20;5;3;7;18;15;20;1;13;9;3;3;19;20;2;12;16;18;5;7;19;10;10;6;14;2;10;19;4;10;18;3;16;3;18;16;8;20;17;5;11;5;16;7;;
mapeamento_espaco_amostral;1095;3;6;18;3;12;5;13;10;2;19;2;1;1;1;18;3;11;8;16;12;14;2;13;7;5;11;7;12;7;11;9;11;7;4;1;9;20;11;15;9;12;17;6;9;4;18;15;14;6;17;6;18;18;16;14;19;2;9;2;7;;
mapeamento_espaco_amostral;1096;13;3;8;19;17;7;15;4;13;13;9;8;12;17;10;3;15;14;9;3;15;20;7;18;1;15;9;5;14;12;5;19;20;10;3;13;19;18;3;11;7;9;20;14;11;16;3;1;2;11;8;10;12;8;17;17;11;3;15;14;;
mapeamento_espaco_amostral;1097;1;7;3;2;15;2;15;9;11;6;12;2;2;6;9;13;7;3;19;6;11;11;11;8;20;11;15;15;20;14;1;20;20;14;19;18;12;15;16;7;18;10;3;12;10;14;16;6;17;13;13;14;4;16;11;1;17;6;17;4;;
mapeamento_espaco_amostral;1098;15;3;5;12;4;1;14;7;17;17;1;19;1;9;19;4;3;5;17;20;12;13;4;1;3;11;15;7;10;14;17;20;3;20;14;14;18;12;2;10;5;15;12;19;13;19;19;17;9;12;14;1;2;10;19;16;11;11;3;19;;
mapeamento_espaco_amostral;1099;13;12;3;20;15;1;7;7;9;16;19;15;16;11;20;1;4;2;5;8;20;18;14;14;20;11;14;1;7;2;7;6;5;14;4;16;14;4;7;18;12;2;16;12;10;4;5;7;16;2;12;13;5;10;1;16;8;9;5;20;;
mapeamento_espaco_amostral;1100;2;1;9;9;14;17;15;7;17;10;7;11;2;4;13;17;2;17;5;8;14;10;9;7;10;18;16;3;4;15;7;19;6;5;14;6;1;17;11;7;2;6;7;3;2;5;2;15;20;19;5;11;20;15;5;19;10;10;14;6;;
mapeamento_espaco_amostral;1101;7;19;6;14;8;2;13;3;5;12;11;6;18;20;6;20;1;13;9;18;18;20;10;10;12;5;13;20;9;10;20;2;14;2;10;12;18;5;12;19;15;14;2;10;15;8;1;5;1;15;20;20;20;9;4;9;3;15;19;1;;
mapeamento_espaco_amostral;1102;18;6;5;10;16;20;10;10;5;6;7;2;17;12;8;9;16;5;20;8;19;2;7;2;4;7;10;4;9;15;12;12;14;3;6;11;11;13;15;6;13;2;15;10;2;4;2;5;18;14;17;7;2;20;19;8;15;5;11;14;;
mapeamento_espaco_amostral;1103;17;5;20;14;2;9;18;14;9;17;8;20;12;20;5;9;16;15;12;19;9;3;19;18;2;20;10;6;16;9;20;7;8;3;15;2;10;15;9;17;5;4;6;5;2;4;18;10;13;12;7;1;5;16;16;17;13;1;10;10;;
mapeamento_espaco_amostral;1104;15;6;20;19;14;17;12;6;1;15;14;2;15;16;18;15;10;16;9;13;12;6;9;2;1;1;15;8;10;20;16;7;2;8;7;7;6;5;15;16;12;6;13;17;10;14;4;4;16;10;13;17;13;2;5;7;19;12;6;3;;
mapeamento_espaco_amostral;1105;3;16;5;11;1;6;4;14;7;11;17;8;7;1;12;1;17;19;10;12;18;18;8;4;11;19;2;5;17;13;12;9;20;8;19;10;16;4;13;1;1;20;9;10;8;16;15;3;3;9;14;3;12;19;19;16;17;11;4;17;;
mapeamento_espaco_amostral;1106;4;14;9;8;11;8;8;13;8;13;2;18;19;20;18;5;9;18;9;17;1;1;17;3;16;17;10;3;2;1;11;9;19;15;10;4;9;15;15;5;3;8;17;1;15;9;18;15;12;16;12;12;16;9;20;10;13;11;15;18;;
mapeamento_espaco_amostral;1107;2;10;13;18;4;18;14;8;3;2;20;19;4;17;15;8;13;15;3;15;18;13;11;8;17;20;8;16;14;7;9;3;8;16;7;20;13;12;19;15;7;4;13;7;7;12;11;18;14;5;18;10;6;19;7;1;9;7;5;2;;
mapeamento_espaco_amostral;1108;16;18;14;10;9;11;4;18;12;6;15;1;17;20;18;14;13;2;12;3;10;2;7;17;5;10;4;13;14;20;2;3;14;20;17;10;3;5;1;7;6;1;10;1;11;5;10;9;14;14;20;20;9;9;1;7;14;20;7;19;;
mapeamento_espaco_amostral;1109;1;15;20;17;8;8;2;9;1;15;11;2;7;12;11;12;8;8;2;5;11;14;17;8;6;12;9;18;17;6;13;12;16;2;20;19;6;15;15;3;9;15;14;8;5;20;7;14;7;10;1;4;14;10;6;17;7;11;19;4;;
mapeamento_espaco_amostral;1110;2;9;8;5;17;11;19;1;18;20;18;9;7;4;3;8;12;18;9;18;12;19;5;5;3;2;11;17;8;3;11;20;15;12;7;13;1;3;16;17;14;18;14;6;6;6;5;3;20;14;3;5;6;18;1;3;18;8;7;20;;
mapeamento_espaco_amostral;1111;3;12;8;19;11;8;18;8;19;13;15;8;15;18;10;11;2;4;8;8;7;14;11;11;14;13;11;4;4;15;8;4;20;11;3;7;5;2;9;6;14;16;20;12;15;2;7;9;19;12;2;13;1;11;17;17;13;7;7;11;;
mapeamento_espaco_amostral;1112;7;2;2;16;4;6;20;19;18;14;4;8;15;10;2;9;5;3;1;5;1;1;7;14;16;18;17;16;17;7;17;20;13;14;16;19;15;17;16;12;8;13;20;6;10;2;16;4;9;2;19;5;17;3;12;12;10;18;15;8;;
mapeamento_espaco_amostral;1113;13;18;9;17;6;6;6;16;15;1;12;1;18;5;2;10;1;11;5;19;14;13;5;1;12;16;12;15;20;13;19;19;10;3;20;1;7;1;2;3;1;5;9;17;15;9;10;10;10;19;7;18;16;16;11;16;20;12;5;9;;
mapeamento_espaco_amostral;1114;6;18;16;1;3;16;16;10;4;13;20;11;12;7;8;20;9;10;17;2;18;18;17;3;4;2;16;10;2;12;6;1;4;7;11;6;5;14;12;5;11;9;6;13;11;18;13;18;9;11;3;6;8;5;7;8;10;19;10;4;;
mapeamento_espaco_amostral;1115;3;7;20;17;7;9;14;15;20;9;9;11;4;9;1;18;13;8;5;11;16;8;13;4;16;19;14;13;8;10;8;16;14;14;5;8;2;19;6;20;12;20;12;12;4;3;18;17;5;12;10;2;2;9;12;16;16;18;16;20;;
mapeamento_espaco_amostral;1116;10;1;19;12;16;12;5;6;5;8;12;5;3;4;16;4;6;20;7;2;16;1;15;19;12;15;3;13;18;10;9;5;11;13;14;7;15;18;7;17;3;19;11;8;3;7;6;20;17;17;20;2;3;18;6;13;1;3;17;18;;
mapeamento_espaco_amostral;1117;20;9;3;4;10;1;16;18;17;2;15;12;14;13;4;12;9;20;2;20;9;17;16;6;16;2;1;1;9;13;9;16;8;8;20;9;19;12;18;5;17;20;16;17;16;9;14;11;18;10;14;3;2;8;10;20;16;12;4;3;;
mapeamento_espaco_amostral;1118;9;8;10;6;7;11;1;5;20;17;9;16;13;18;19;20;2;7;20;18;9;6;11;19;17;16;2;7;17;14;1;13;15;1;14;6;16;1;14;20;7;8;9;20;3;16;14;4;5;18;15;18;2;1;16;12;4;4;15;20;;
mapeamento_espaco_amostral;1119;12;20;15;20;1;11;10;7;15;6;13;8;8;15;12;18;18;10;2;12;6;19;19;9;19;9;10;10;7;12;16;9;11;1;3;14;4;15;1;16;15;16;16;10;3;9;2;6;11;13;17;6;20;9;10;2;5;8;18;14;;
mapeamento_espaco_amostral;1120;4;20;15;3;4;18;18;12;13;8;17;4;15;5;2;14;10;1;18;4;8;9;20;8;9;10;10;10;6;15;9;11;9;4;9;6;15;15;9;15;8;12;7;18;8;2;19;6;1;4;17;8;4;18;7;16;8;8;8;10;;
mapeamento_espaco_amostral;1121;3;9;7;9;18;17;8;11;8;9;10;19;9;19;4;13;2;17;1;10;20;2;9;18;19;18;10;17;3;14;3;1;18;5;15;6;7;13;16;10;12;8;3;19;17;7;8;17;19;18;2;17;2;13;8;5;4;18;1;6;;
mapeamento_espaco_amostral;1122;9;16;2;13;10;6;18;20;2;1;2;20;7;9;8;12;4;1;5;16;13;5;10;8;8;18;8;1;2;17;3;18;3;6;17;20;5;16;20;17;18;8;5;17;13;9;10;16;12;6;20;18;6;8;8;2;13;13;16;16;;
mapeamento_espaco_amostral;1123;4;17;10;10;9;1;1;17;14;2;5;9;6;9;14;19;7;19;1;12;7;7;10;8;5;7;17;9;14;9;5;18;12;13;16;7;14;5;11;12;19;7;17;20;9;8;18;1;14;13;10;15;5;15;3;15;6;5;6;4;;
mapeamento_espaco_amostral;1124;14;20;20;15;13;2;19;19;7;14;8;13;3;5;19;15;4;7;18;11;12;5;15;12;5;20;8;13;6;1;3;10;5;10;14;7;7;17;8;6;15;15;14;9;14;19;14;15;13;6;6;2;19;13;11;7;6;5;11;2;;
mapeamento_espaco_amostral;1125;8;13;4;6;13;14;7;19;6;4;8;5;20;3;12;17;18;14;1;5;15;4;10;14;11;4;11;20;9;15;12;20;13;6;10;17;18;12;5;8;15;20;10;1;13;11;3;7;18;16;9;17;1;3;17;9;12;6;5;17;;
mapeamento_espaco_amostral;1126;19;7;8;11;13;2;1;8;8;8;6;18;7;17;1;20;2;7;4;1;20;20;16;20;5;12;3;9;8;18;13;9;8;11;19;19;1;7;18;6;15;10;8;5;11;19;1;9;3;13;10;4;20;9;11;20;17;5;7;5;;
mapeamento_espaco_amostral;1127;7;17;7;6;8;11;6;17;18;10;12;16;17;9;13;6;14;3;8;12;13;20;19;9;16;8;11;15;15;1;11;15;2;10;19;16;8;9;15;15;4;5;19;2;7;15;4;6;14;4;14;7;12;5;12;12;2;13;2;12;;
mapeamento_espaco_amostral;1128;16;6;7;16;1;7;3;1;1;18;19;1;9;14;17;7;10;19;18;11;10;11;8;19;3;5;13;20;20;12;16;13;2;12;11;11;18;17;7;4;15;13;20;14;15;12;16;7;13;8;9;2;20;16;17;16;19;11;2;17;;
mapeamento_espaco_amostral;1129;15;3;12;17;5;2;12;12;6;10;10;11;20;20;5;13;12;13;9;3;2;13;5;14;4;17;7;1;3;13;16;13;8;9;2;2;15;19;20;18;20;14;10;14;16;7;11;5;20;5;9;3;16;16;11;15;2;3;17;1;;
mapeamento_espaco_amostral;1130;17;7;7;17;6;10;4;6;9;15;14;11;8;2;6;6;17;19;17;13;20;14;14;9;14;17;5;7;9;16;1;19;14;20;7;19;17;12;19;13;5;6;9;12;5;5;19;20;9;5;11;19;9;14;10;2;6;11;1;13;;
mapeamento_espaco_amostral;1131;15;9;5;13;14;15;5;13;10;14;16;2;1;7;10;2;18;4;18;1;12;1;14;15;18;7;8;6;18;5;15;7;14;10;12;13;13;4;7;9;5;18;3;20;1;20;15;5;20;14;5;9;7;5;1;9;11;8;19;3;;
mapeamento_espaco_amostral;1132;1;7;12;20;14;2;10;9;20;2;5;10;8;14;13;11;3;5;18;19;5;12;4;6;1;15;1;2;6;5;17;5;10;17;6;7;10;6;1;3;15;9;16;1;5;15;8;5;20;11;4;4;18;9;6;10;5;2;4;19;;
mapeamento_espaco_amostral;1133;3;4;19;4;9;8;12;20;4;16;9;1;9;4;14;3;2;17;4;14;11;16;8;8;14;17;20;17;2;7;1;20;18;19;12;1;4;7;20;20;14;15;5;5;9;5;10;8;8;14;19;7;14;13;12;10;14;9;5;9;;
mapeamento_espaco_amostral;1134;19;1;20;10;14;17;12;15;16;7;2;2;18;3;15;1;20;3;20;20;12;14;10;7;9;6;16;3;10;15;20;16;1;17;10;10;10;16;15;17;19;20;18;7;10;3;4;3;18;10;18;4;20;5;12;18;4;14;1;1;;
mapeamento_espaco_amostral;1135;2;15;13;18;4;1;10;13;10;18;16;18;10;12;16;19;11;15;1;18;5;6;20;14;1;19;11;20;17;14;15;13;8;6;3;12;18;17;20;19;19;5;6;9;3;13;18;3;16;12;3;13;14;17;7;20;12;4;7;3;;
mapeamento_espaco_amostral;1136;17;6;18;7;2;1;3;17;13;6;2;12;4;4;9;16;6;15;16;19;4;2;3;4;9;8;11;14;13;16;10;16;10;5;19;9;2;2;1;10;7;9;8;20;8;7;17;17;1;17;17;18;6;9;14;19;18;18;1;6;;
mapeamento_espaco_amostral;1137;16;3;8;18;6;13;13;2;13;16;1;7;20;2;9;6;13;5;12;4;10;15;5;9;19;4;18;7;8;20;8;16;14;6;13;19;14;14;4;2;13;15;18;5;11;10;3;2;12;9;7;2;11;15;3;11;19;6;3;2;;
mapeamento_espaco_amostral;1138;17;13;12;17;2;1;11;11;1;8;3;3;16;15;8;19;2;16;10;2;19;18;1;19;14;15;13;10;17;13;18;18;15;11;17;12;12;10;18;4;11;14;3;15;15;12;16;19;4;11;5;16;6;8;6;4;3;16;18;12;;
mapeamento_espaco_amostral;1139;19;13;14;15;12;20;8;19;16;14;3;11;3;16;9;10;4;11;3;3;18;9;13;17;13;17;8;4;17;9;12;13;4;15;18;2;8;9;18;8;16;13;18;3;1;11;11;8;18;8;13;11;17;16;13;2;7;5;10;3;;
mapeamento_espaco_amostral;1140;3;8;7;13;6;20;11;16;12;8;18;8;4;18;14;17;14;17;10;13;18;10;7;20;3;9;12;5;11;11;19;6;7;10;10;3;15;18;12;20;16;5;13;9;12;11;17;17;8;19;16;18;4;2;3;10;13;7;2;10;;
mapeamento_espaco_amostral;1141;15;8;14;12;8;8;14;18;4;15;4;4;14;2;4;7;7;9;20;8;20;17;4;6;14;7;2;7;5;9;9;8;20;11;14;10;16;3;16;18;15;10;17;3;15;15;13;7;19;4;18;19;1;10;16;6;4;3;2;9;;
mapeamento_espaco_amostral;1142;20;8;17;9;15;3;3;15;3;15;6;16;18;13;9;16;16;13;6;18;11;20;14;4;15;14;5;7;18;10;1;2;16;14;20;1;9;15;16;3;9;13;12;18;15;5;11;3;1;2;5;20;7;12;2;5;17;12;9;8;;
mapeamento_espaco_amostral;1143;18;7;2;18;5;5;14;15;11;16;5;15;20;12;2;20;17;1;15;15;11;12;15;13;20;16;15;10;7;3;8;17;3;20;9;3;3;1;14;7;11;7;16;15;6;20;6;3;14;9;11;11;9;15;2;19;12;18;15;14;;
mapeamento_espaco_amostral;1144;7;10;17;12;2;6;9;6;8;9;19;3;4;5;5;6;17;4;1;11;10;12;4;2;15;4;14;3;5;11;2;9;11;20;3;2;12;3;13;15;3;11;20;2;7;14;12;10;19;10;3;6;15;4;16;15;12;15;11;5;;
mapeamento_espaco_amostral;1145;9;12;17;11;11;10;11;12;17;10;11;2;15;14;11;6;15;18;8;5;7;15;13;3;9;16;4;14;4;20;15;2;6;18;4;16;10;1;18;16;19;18;15;7;20;20;17;19;7;9;10;10;6;18;12;7;1;14;20;11;;
mapeamento_espaco_amostral;1146;3;16;16;6;2;15;16;13;1;7;8;3;9;8;14;19;4;17;15;4;6;11;12;12;13;14;9;3;17;10;13;17;17;16;6;19;14;2;20;19;14;8;3;12;6;17;19;5;14;16;5;9;13;8;17;10;17;20;11;10;;
mapeamento_espaco_amostral;1147;14;18;2;16;19;14;19;14;11;16;13;20;1;11;18;5;18;10;2;4;16;17;12;3;15;5;12;13;7;15;6;10;16;11;16;9;7;3;1;8;17;10;17;9;19;4;9;13;1;15;4;18;14;2;17;6;1;18;14;1;;
mapeamento_espaco_amostral;1148;4;2;15;6;6;7;7;12;14;14;1;12;4;15;6;10;5;11;12;3;14;10;8;3;19;12;15;13;19;2;2;8;17;9;8;3;5;11;13;7;12;10;10;3;4;8;8;4;18;8;16;1;5;14;2;19;18;3;10;1;;
mapeamento_espaco_amostral;1149;4;16;7;2;10;7;13;13;14;13;6;19;8;19;6;4;4;12;10;20;10;12;3;19;1;9;1;6;4;13;5;13;8;11;20;15;15;12;13;11;10;10;13;3;20;9;6;16;18;3;5;19;7;20;15;11;15;14;14;7;;
mapeamento_espaco_amostral;1150;8;12;13;19;11;17;18;16;13;8;10;16;17;9;3;18;7;5;17;10;20;2;4;12;9;16;8;6;3;12;8;19;4;10;2;15;1;12;5;3;2;14;16;6;18;20;10;20;12;11;7;18;19;2;4;6;1;12;1;1;;
mapeamento_espaco_amostral;1151;18;2;16;14;10;12;14;9;20;5;7;5;2;4;6;9;20;15;16;18;20;10;4;3;2;7;16;20;20;12;1;13;15;4;14;6;9;3;17;6;13;14;10;8;6;8;4;13;7;11;11;17;14;10;11;13;18;18;9;10;;
mapeamento_espaco_amostral;1152;3;3;20;9;5;2;7;6;6;3;18;6;19;9;19;2;17;10;15;10;2;17;11;14;18;6;19;16;6;16;7;3;19;6;8;19;12;11;12;7;8;15;10;19;3;16;10;6;9;9;4;4;1;17;17;1;12;15;13;11;;
mapeamento_espaco_amostral;1153;18;20;1;10;13;18;12;14;16;14;15;2;3;15;9;7;3;2;1;19;6;2;6;3;2;4;1;16;10;16;8;8;19;12;4;2;2;18;5;19;4;13;19;9;13;13;3;20;7;11;7;9;5;19;14;13;9;13;13;10;;
mapeamento_espaco_amostral;1154;18;13;17;17;6;8;5;9;14;7;6;2;8;17;11;6;12;15;5;15;5;14;11;8;15;10;5;4;14;5;5;5;11;14;17;13;18;14;3;14;2;3;10;1;16;11;19;15;12;20;20;20;15;19;2;3;10;20;15;5;;
mapeamento_espaco_amostral;1155;15;9;20;13;14;4;3;15;10;11;8;19;9;6;6;6;17;9;8;7;13;12;13;17;7;13;11;19;11;18;16;17;7;13;4;13;10;8;15;4;11;12;6;15;15;9;9;18;8;9;4;17;20;11;15;14;12;2;10;19;;
mapeamento_espaco_amostral;1156;3;17;19;10;17;18;17;3;19;13;7;12;16;5;15;13;18;13;16;19;11;13;4;13;11;11;10;4;12;14;16;3;5;3;2;16;12;19;10;3;1;4;2;15;5;12;2;13;19;7;9;12;13;14;10;3;15;12;10;7;;
mapeamento_espaco_amostral;1157;11;14;7;11;12;6;1;3;9;15;13;5;7;6;10;17;1;5;4;19;17;13;18;6;9;11;7;20;20;3;10;14;3;16;19;4;3;1;18;17;9;5;16;17;6;16;5;7;1;12;5;7;19;2;20;2;2;7;10;4;;
mapeamento_espaco_amostral;1158;5;1;13;20;7;12;15;12;9;16;1;20;14;11;14;2;5;17;9;3;18;19;9;16;17;19;7;16;17;8;8;15;6;6;4;13;7;4;12;2;1;6;8;9;1;12;6;8;8;7;20;13;4;18;17;17;11;7;11;8;;
mapeamento_espaco_amostral;1159;17;6;14;13;10;20;13;12;14;3;14;12;16;6;8;19;5;17;8;5;6;14;10;17;13;17;10;16;16;17;7;3;15;13;13;13;17;8;4;6;9;20;16;2;1;14;5;4;7;14;9;20;1;12;4;6;12;16;16;11;;
mapeamento_espaco_amostral;1160;3;16;19;14;19;12;11;17;4;9;3;12;5;16;17;3;10;6;6;13;20;20;16;17;13;11;18;15;15;11;9;19;9;7;4;14;20;9;20;10;9;5;4;13;15;17;4;16;18;7;5;3;1;5;16;17;5;11;6;11;;
mapeamento_espaco_amostral;1161;5;17;8;14;9;10;17;16;16;6;9;20;9;12;14;16;1;16;16;15;9;10;16;17;1;12;9;16;11;12;8;19;12;6;13;13;17;6;10;2;4;9;8;13;12;4;20;8;12;17;11;17;12;3;3;20;19;7;4;17;;
mapeamento_espaco_amostral;1162;6;3;2;15;6;16;18;6;12;19;11;20;13;5;4;11;14;6;11;2;11;2;11;17;1;18;13;10;15;3;19;15;9;15;9;5;3;18;2;9;13;9;8;7;20;10;5;20;19;19;13;3;1;11;16;8;14;19;18;3;;
mapeamento_espaco_amostral;1163;4;9;20;5;16;17;6;12;4;10;5;12;4;17;17;5;1;3;12;20;17;6;17;7;1;3;9;14;17;14;15;1;4;2;10;9;18;2;17;10;13;1;19;1;12;12;2;7;11;16;14;15;12;6;14;16;9;12;12;16;;
mapeamento_espaco_amostral;1164;10;13;7;6;3;7;14;17;9;14;19;5;16;4;16;8;14;8;10;18;17;3;5;14;16;6;17;3;3;7;15;9;8;18;8;20;10;1;9;7;13;6;11;19;20;11;14;20;19;7;10;13;12;18;6;6;3;3;7;4;;
mapeamento_espaco_amostral;1165;18;18;7;16;11;4;18;7;16;8;16;14;2;12;17;5;19;17;16;12;16;9;10;18;11;16;2;15;1;5;3;6;12;18;5;8;18;2;5;9;16;9;6;13;19;19;11;6;15;1;2;5;10;9;17;19;20;9;3;6;;
mapeamento_espaco_amostral;1166;5;9;6;9;5;16;10;11;16;15;2;9;7;1;1;17;20;9;5;1;9;13;15;12;6;10;15;14;17;5;19;14;14;15;6;18;14;12;5;10;20;17;12;3;12;16;17;15;3;16;4;4;20;12;12;12;5;13;13;9;;
mapeamento_espaco_amostral;1167;6;4;12;14;5;13;7;10;3;16;8;2;2;9;8;12;16;7;1;13;18;11;18;20;15;14;20;18;10;5;13;9;20;4;8;20;14;13;18;2;14;4;12;10;6;11;6;17;8;1;16;16;13;13;4;20;19;19;6;6;;
mapeamento_espaco_amostral;1168;6;13;1;5;2;5;8;12;17;7;14;13;14;7;8;13;7;4;9;19;4;20;13;4;7;18;17;14;9;6;1;20;12;9;7;15;2;6;8;1;16;2;19;1;10;4;18;5;14;6;5;11;12;14;1;10;3;3;12;19;;
